sentence,negative,neutral,positive,predicted_label
he cried.,0.3197684586048126,0.553411066532135,0.12682050466537476,Neutral
"""What?""",0.27594977617263794,0.6411868333816528,0.08286340534687042,Neutral
"""Let me out, quickI haven't seen it for eight years!",0.5670657157897949,0.3652626574039459,0.06767165660858154,Negative
"Oh, gentlefolk, stop the car!""",0.3279273211956024,0.5678446888923645,0.10422801971435547,Neutral
"""What an odd child!""",0.732085645198822,0.22453242540359497,0.043381936848163605,Negative
remarked Alec.,0.09505057334899902,0.8290201425552368,0.07592931389808655,Neutral
"""I do believe he's a bit eccentric.""",0.4140236973762512,0.5361574292182922,0.049818847328424454,Neutral
"The car was obligingly drawn up at a curb, and Amory ran for the boardwalk.",0.01995382085442543,0.7742986083030701,0.2057475745677948,Neutral
"First, he realized that the sea was blue and that there was an enormous quantity of it, and that it roared and roaredreally all the banalities about the ocean that one could realize, but if any one had told him then that these things were banalities, he would have gaped in wonder.",0.05785509571433067,0.5330222249031067,0.40912267565727234,Neutral
"""Now we'll get lunch,"" ordered Kerry, wandering up with the crowd.",0.023202218115329742,0.9061768651008606,0.07062096148729324,Neutral
"""Come on, Amory, tear yourself away and get practical.""",0.5151369571685791,0.42975300550460815,0.05511007457971573,Negative
"""We'll try the best hotel first,"" he went on, ""and thence and so forth.""",0.015218360349535942,0.640823245048523,0.34395837783813477,Neutral
"They strolled along the boardwalk to the most imposing hostelry in sight, and, entering the diningroom, scattered about a table.",0.0072278110310435295,0.6144016981124878,0.3783705234527588,Neutral
"""Eight Bronxes,"" commanded Alec, ""and a club sandwich and Juliennes.",0.045888230204582214,0.8618583679199219,0.09225337207317352,Neutral
The food for one.,0.12693826854228973,0.6740192770957947,0.1990424394607544,Neutral
"Hand the rest around.""",0.07467304170131683,0.820580780506134,0.10474619269371033,Neutral
"Amory ate little, having seized a chair where he could watch the sea and feel the rock of it.",0.06330495327711105,0.8236498236656189,0.11304515600204468,Neutral
When luncheon was over they sat and smoked quietly.,0.04802137613296509,0.8483203649520874,0.10365824401378632,Neutral
"""What's the bill?""",0.15501093864440918,0.7852538228034973,0.059735257178545,Neutral
Some one scanned it.,0.2138102948665619,0.7238263487815857,0.062363360077142715,Neutral
"""Eight twentyfive.""",0.11564964801073074,0.7712422013282776,0.11310815066099167,Neutral
"""Rotten overcharge.",0.7344247698783875,0.23968467116355896,0.025890512391924858,Negative
We'll give them two dollars and one for the waiter.,0.02665765956044197,0.8304339647293091,0.14290833473205566,Neutral
"Kerry, collect the small change.""",0.07020208239555359,0.8323333263397217,0.0974646732211113,Neutral
"The waiter approached, and Kerry gravely handed him a dollar, tossed two dollars on the check, and turned away.",0.3152134418487549,0.66031813621521,0.02446846291422844,Neutral
"They sauntered leisurely toward the door, pursued in a moment by the suspicious Ganymede.",0.026592466980218887,0.8807317614555359,0.09267576783895493,Neutral
"""Some mistake, sir.""",0.5455167293548584,0.4270572364330292,0.027426039800047874,Negative
Kerry took the bill and examined it critically.,0.05518309399485588,0.890730619430542,0.05408633500337601,Neutral
"""No mistake!""",0.08145719766616821,0.5530346632003784,0.36550816893577576,Neutral
"he said, shaking his head gravely, and, tearing it into four pieces, he handed the scraps to the waiter, who was so dumfounded that he stood motionless and expressionless while they walked out.",0.5201883912086487,0.45641952753067017,0.023392118513584137,Negative
"""Won't he send after us?""",0.2076355367898941,0.7645764350891113,0.02778799831867218,Neutral
"""No,"" said Kerry ""for a minute he'll think we're the proprietor's sons or something then he'll look at the check again and call the manager, and in the meantime"" They left the car at Asbury and streetcar'd to Allenhurst, where they investigated the crowded pavilions for beauty.",0.11320424824953079,0.809813916683197,0.07698185741901398,Neutral
"At four there were refreshments in a lunchroom, and this time they paid an even smaller per cent on the total cost something about the appearance and savoirfaire of the crowd made the thing go, and they were not pursued.",0.28940850496292114,0.6357621550559998,0.07482925802469254,Neutral
"""You see, Amory, we're Marxian Socialists,"" explained Kerry.",0.17857757210731506,0.7659202218055725,0.05550215393304825,Neutral
"""We don't believe in property and we're putting it to the great test.""",0.5720794796943665,0.3859589397907257,0.04196149483323097,Negative
"""Night will descend,"" Amory suggested.",0.11753809452056885,0.8410987257957458,0.04136313125491142,Neutral
"""Watch, and put your trust in Holiday.""",0.0674760639667511,0.8071035146713257,0.12542037665843964,Neutral
"They became jovial about fivethirty and, linking arms, strolled up and down the boardwalk in a row, chanting a monotonous ditty about the sad sea waves.",0.01102864183485508,0.5330088138580322,0.455962598323822,Neutral
"Then Kerry saw a face in the crowd that attracted him and, rushing off, reappeared in a moment with one of the homeliest girls Amory had ever set eyes on.",0.25916439294815063,0.6636554002761841,0.07718025147914886,Neutral
"Her pale mouth extended from ear to ear, her teeth projected in a solid wedge, and she had little, squinty eyes that peeped ingratiatingly over the side sweep of her nose.",0.23795199394226074,0.6535229086875916,0.10852498561143875,Neutral
Kerry presented them formally.,0.04287616163492203,0.8712702989578247,0.08585350215435028,Neutral
"""Name of Kaluka, Hawaiian queen!",0.021576786413788795,0.8502476811408997,0.12817561626434326,Neutral
"Let me present Messrs. Connage, Sloane, Humbird, Ferrenby, and Blaine.""",0.02155146934092045,0.8824407458305359,0.09600784629583359,Neutral
The girl bobbed courtesies all around.,0.07510848343372345,0.814997136592865,0.10989441722631454,Neutral
Poor creature Amory supposed she had never before been noticed in her lifepossibly she was halfwitted.,0.9383173584938049,0.058404237031936646,0.0032783786300569773,Negative
While she accompanied them Kerry had invited her to supper she said nothing which could discountenance such a belief.,0.11555387079715729,0.8344099521636963,0.0500362403690815,Neutral
"""She prefers her native dishes,"" said Alec gravely to the waiter, ""but any coarse food will do.""",0.16454394161701202,0.7508012056350708,0.08465484529733658,Neutral
"All through supper he addressed her in the most respectful language, while Kerry made idiotic love to her on the other side, and she giggled and grinned.",0.04330180585384369,0.3324079215526581,0.6242902278900146,Positive
"Amory was content to sit and watch the byplay, thinking what a light touch Kerry had, and how he could transform the barest incident into a thing of curve and contour.",0.03655456751585007,0.698306679725647,0.26513877511024475,Neutral
"They all seemed to have the spirit of it more or less, and it was a relaxation to be with them.",0.009251621551811695,0.3372325897216797,0.6535157561302185,Positive
"Amory usually liked men individually, yet feared them in crowds unless the crowd was around him.",0.43351009488105774,0.5331261157989502,0.03336387127637863,Neutral
"He wondered how much each one contributed to the party, for there was somewhat of a spiritual tax levied.",0.03401751071214676,0.9093753099441528,0.05660722032189369,Neutral
"Alec and Kerry were the life of it, but not quite the centre.",0.08163537830114365,0.7437318563461304,0.1746327131986618,Neutral
"Somehow the quiet Humbird, and Sloane, with his impatient superciliousness, were the centre.",0.08239937573671341,0.781311571598053,0.13628903031349182,Neutral
"Dick Humbird had, ever since freshman year, seemed to Amory a perfect type of aristocrat.",0.017702681943774223,0.30460286140441895,0.6776944994926453,Positive
"He was slender but wellbuiltblack curly hair, straight features, and rather a dark skin.",0.007068909704685211,0.5705855488777161,0.4223455488681793,Neutral
Everything he said sounded intangibly appropriate.,0.008075392805039883,0.1725979447364807,0.819326639175415,Positive
"He possessed infinite courage, an averagely good mind, and a sense of honor with a clear charm and noblesse oblige that varied it from righteousness.",0.011996228247880936,0.20334972441196442,0.7846540808677673,Positive
"He could dissipate without going to pieces, and even his most bohemian adventures never seemed ""running it out.""",0.10920409858226776,0.5920775532722473,0.2987183630466461,Neutral
"People dressed like him, tried to talk as he did.... Amory decided that he probably held the world back, but he wouldn't have changed him.",0.28714966773986816,0.6541623473167419,0.0586879625916481,Neutral
...,0.2325807362794876,0.620445191860199,0.146974116563797,Neutral
He differed from the healthy type that was essentially middle classhe never seemed to perspire.,0.6977646946907043,0.28610163927078247,0.016133654862642288,Negative
"Some people couldn't be familiar with a chauffeur without having it returned Humbird could have lunched at Sherry's with a colored man, yet people would have somehow known that it was all right.",0.24609684944152832,0.6534372568130493,0.10046587139368057,Neutral
"He was not a snob, though he knew only half his class.",0.19074180722236633,0.5973240733146667,0.2119341641664505,Neutral
"His friends ranged from the highest to the lowest, but it was impossible to ""cultivate"" him.",0.46703431010246277,0.46960827708244324,0.06335745006799698,Neutral
"Servants worshipped him, and treated him like a god.",0.0489327609539032,0.41479048132896423,0.5362768173217773,Positive
He seemed the eternal example of what the upper class tries to be.,0.3897310197353363,0.5406152009963989,0.06965377926826477,Neutral
"""He's like those pictures in the Illustrated London News of the English officers who have been killed,"" Amory had said to Alec.",0.6261231899261475,0.36152365803718567,0.012353140860795975,Negative
"""Well,"" Alec had answered, ""if you want to know the shocking truth, his father was a grocery clerk who made a fortune in Tacoma real estate and came to New York ten years ago.""",0.26041361689567566,0.66762775182724,0.07195864617824554,Neutral
Amory had felt a curious sinking sensation.,0.1540074646472931,0.8020669221878052,0.04392554610967636,Neutral
"This present type of party was made possible by the surging together of the class after club electionsas if to make a last desperate attempt to know itself, to keep together, to fight off the tightening spirit of the clubs.",0.24904625117778778,0.6792351603507996,0.07171854376792908,Neutral
It was a letdown from the conventional heights they had all walked so rigidly.,0.7734864354133606,0.21256251633167267,0.01395111158490181,Negative
"After supper they saw Kaluka to the boardwalk, and then strolled back along the beach to Asbury.",0.009265139698982239,0.8941183090209961,0.09661666303873062,Neutral
"The evening sea was a new sensation, for all its color and mellow age was gone, and it seemed the bleak waste that made the Norse sagas sad Amory thought of Kipling's ""Beaches of Lukanon before the sealers came.""",0.4465435743331909,0.49035048484802246,0.06310590356588364,Neutral
"It was still a music, though, infinitely sorrowful.",0.2783396542072296,0.551188588142395,0.17047174274921417,Neutral
Ten o'clock found them penniless.,0.3923299312591553,0.5770275592803955,0.030642470344901085,Neutral
"They had suppered greatly on their last eleven cents and, singing, strolled up through the casinos and lighted arches on the boardwalk, stopping to listen approvingly to all band concerts.",0.008039106614887714,0.3177323341369629,0.6742285490036011,Positive
"In one place Kerry took up a collection for the French War Orphans which netted a dollar and twenty cents, and with this they bought some brandy in case they caught cold in the night.",0.035746019333601,0.8765314817428589,0.08772247284650803,Neutral
"They finished the day in a movingpicture show and went into solemn systematic roars of laughter at an ancient comedy, to the startled annoyance of the rest of the audience.",0.08408508449792862,0.5551811456680298,0.3607338070869446,Neutral
"Their entrance was distinctly strategic, for each man as he entered pointed reproachfully at the one just behind him.",0.15422622859477997,0.7894514799118042,0.05632227659225464,Neutral
"Sloane, bringing up the rear, disclaimed all knowledge and responsibility as soon as the others were scattered inside then as the irate tickettaker rushed in he followed nonchalantly.",0.25489553809165955,0.6922280192375183,0.05287645012140274,Neutral
They reassembled later by the Casino and made arrangements for the night.,0.01233956404030323,0.9221851229667664,0.06547530740499496,Neutral
"Kerry wormed permission from the watchman to sleep on the platform and, having collected a huge pile of rugs from the booths to serve as mattresses and blankets, they talked until midnight, and then fell into a dreamless sleep, though Amory tried hard to stay awake and watch that marvellous moon settle on the sea.",0.03660093620419502,0.5891802906990051,0.37421882152557373,Neutral
"So they progressed for two happy days, up and down the shore by streetcar or machine, or by shoeleather on the crowded boardwalk sometimes eating with the wealthy, more frequently dining frugally at the expense of an unsuspecting restaurateur.",0.022812042385339737,0.5983111262321472,0.37887677550315857,Neutral
"They had their photos taken, eight poses, in a quickdevelopment store.",0.031972866505384445,0.890811026096344,0.07721612602472305,Neutral
"Kerry insisted on grouping them as a ""varsity"" football team, and then as a tough gang from the East Side, with their coats inside out, and himself sitting in the middle on a cardboard moon.",0.08380362391471863,0.8428812623023987,0.0733150988817215,Neutral
"The photographer probably has them yetat least, they never called for them.",0.27743181586265564,0.6781504154205322,0.04441772773861885,Neutral
"The weather was perfect, and again they slept outside, and again Amory fell unwillingly asleep.",0.02446781098842621,0.23043280839920044,0.7450993657112122,Positive
"Sunday broke stolid and respectable, and even the sea seemed to mumble and complain, so they returned to Princeton via the Fords of transient farmers, and broke up with colds in their heads, but otherwise none the worse for wandering.",0.3354453444480896,0.5654759407043457,0.09907874464988708,Neutral
"Even more than in the year before, Amory neglected his work, not deliberately but lazily and through a multitude of other interests.",0.663201630115509,0.3150295615196228,0.021768802776932716,Negative
"Coordinate geometry and the melancholy hexameters of Corneille and Racine held forth small allurements, and even psychology, which he had eagerly awaited, proved to be a dull subject full of muscular reactions and biological phrases rather than the study of personality and influence.",0.3672717213630676,0.5620619058609009,0.07066638022661209,Neutral
"That was a noon class, and it always sent him dozing.",0.03389561548829079,0.8222689032554626,0.14383545517921448,Neutral
"Having found that ""subjective and objective, sir,"" answered most of the questions, he used the phrase on all occasions, and it became the class joke when, on a query being levelled at him, he was nudged awake by Ferrenby or Sloane to gasp it out.",0.11461224406957626,0.7719528675079346,0.11343493312597275,Neutral
"Mostly there were partiesto Orange or the Shore, more rarely to New York and Philadelphia, though one night they marshalled fourteen waitresses out of Childs' and took them to ride down Fifth Avenue on top of an auto bus.",0.030287664383649826,0.8871265053749084,0.08258580416440964,Neutral
"They all cut more classes than were allowed, which meant an additional course the following year, but spring was too rare to let anything interfere with their colorful ramblings.",0.11611785739660263,0.6923413276672363,0.19154077768325806,Neutral
"In May Amory was elected to the Sophomore Prom Committee, and when after a long evening's discussion with Alec they made out a tentative list of class probabilities for the senior council, they placed themselves among the surest.",0.0070477696135640144,0.7690027356147766,0.22394953668117523,Neutral
"The senior council was composed presumably of the eighteen most representative seniors, and in view of Alec's football managership and Amory's chance of nosing out Burne Holiday as Princetonian chairman, they seemed fairly justified in this presumption.",0.016056286171078682,0.4836716949939728,0.5002719759941101,Positive
"Oddly enough, they both placed D'Invilliers as among the possibilities, a guess that a year before the class would have gaped at.",0.18086881935596466,0.7408628463745117,0.07826834172010422,Neutral
"All through the spring Amory had kept up an intermittent correspondence with Isabelle Borge, punctuated by violent squabbles and chiefly enlivened by his attempts to find new words for love.",0.21217472851276398,0.6914736032485962,0.0963517352938652,Neutral
"He discovered Isabelle to be discreetly and aggravatingly unsentimental in letters, but he hoped against hope that she would prove not too exotic a bloom to fit the large spaces of spring as she had fitted the den in the Minnehaha Club.",0.20426532626152039,0.6432185173034668,0.1525161862373352,Neutral
"During May he wrote thirtypage documents almost nightly, and sent them to her in bulky envelopes exteriorly labelled ""Part I"" and ""Part II.""",0.09609632194042206,0.8506491780281067,0.05325448140501976,Neutral
"""Oh, Alec, I believe I'm tired of college,"" he said sadly, as they walked the dusk together.",0.7105895280838013,0.26787152886390686,0.021539000794291496,Negative
"""I think I am, too, in a way.""",0.1031942069530487,0.7937326431274414,0.1030731275677681,Neutral
"""All I'd like would be a little home in the country, some warm country, and a wife, and just enough to do to keep from rotting.""",0.08544568717479706,0.4638378620147705,0.45071640610694885,Neutral
"""Me, too.""",0.08057932555675507,0.7396883964538574,0.17973217368125916,Neutral
"""I'd like to quit.""",0.4800746738910675,0.46511557698249817,0.054809752851724625,Negative
"""What does your girl say?""",0.1533016562461853,0.7956127524375916,0.0510857068002224,Neutral
"""Oh!""",0.2754877805709839,0.565584123134613,0.15892811119556427,Neutral
Amory gasped in horror.,0.5503886342048645,0.42422226071357727,0.0253890473395586,Negative
"""She wouldn't think of marrying... that is, not now.",0.39891743659973145,0.558556318283081,0.042526260018348694,Neutral
"I mean the future, you know.""",0.10582285374403,0.7695038914680481,0.12467329949140549,Neutral
"""My girl would.",0.042831502854824066,0.5989696979522705,0.3581988215446472,Neutral
"I'm engaged.""",0.017308900132775307,0.701141893863678,0.28154924511909485,Neutral
"""Are you really?""",0.19380627572536469,0.759305477142334,0.046888209879398346,Neutral
"""Yes.",0.07293570041656494,0.519367516040802,0.40769675374031067,Neutral
"Don't say a word to anybody, please, but I am.",0.3245656490325928,0.6073246002197266,0.06810972094535828,Neutral
"I may not come back next year.""",0.5970185399055481,0.3806859254837036,0.022295579314231873,Negative
"""But you're only twenty!",0.29366621375083923,0.5108481645584106,0.19548559188842773,Neutral
"Give up college?""",0.4526728689670563,0.5030827522277832,0.04424435272812843,Neutral
"""Why, Amory, you were saying a minute ago"" ""Yes,"" Amory interrupted, ""but I was just wishing.",0.15836718678474426,0.7586450576782227,0.0829877108335495,Neutral
I wouldn't think of leaving college.,0.398165225982666,0.540429413318634,0.06140536069869995,Neutral
It's just that I feel so sad these wonderful nights.,0.7590767741203308,0.1938304603099823,0.04709283262491226,Negative
"I sort of feel they're never coming again, and I'm not really getting all I could out of them.",0.8838169574737549,0.11062400043010712,0.005559065379202366,Negative
I wish my girl lived here.,0.058517370373010635,0.4243330955505371,0.5171495676040649,Positive
But marrynot a chance.,0.5709595680236816,0.39435845613479614,0.034682005643844604,Negative
"Especially as father says the money isn't forthcoming as it used to be.""",0.5589913129806519,0.41772422194480896,0.023284457623958588,Negative
"""What a waste these nights are!""",0.9644930362701416,0.030663808807730675,0.004843147471547127,Negative
agreed Alec.,0.06171085685491562,0.5986942648887634,0.33959490060806274,Neutral
But Amory sighed and made use of the nights.,0.19203628599643707,0.7428340911865234,0.06512957811355591,Neutral
"He had a snapshot of Isabelle, enshrined in an old watch, and at eight almost every night he would turn off all the lights except the desk lamp and, sitting by the open windows with the picture before him, write her rapturous letters.",0.016324009746313095,0.6235002279281616,0.360175758600235,Neutral
... Oh it's so hard to write you what I really feel when I think about you so much you've gotten to mean to me a dream that I can't put on paper any more.,0.5416890382766724,0.37044307589530945,0.08786788582801819,Negative
Your last letter came and it was wonderful!,0.0012929835356771946,0.008373520337045193,0.9903334975242615,Positive
"I read it over about six times, especially the last part, but I do wish, sometimes, you'd be more frank and tell me what you really do think of me, yet your last letter was too good to be true, and I can hardly wait until June!",0.02219444327056408,0.10521052032709122,0.8725950717926025,Positive
Be sure and be able to come to the prom.,0.004227836150676012,0.33584800362586975,0.6599241495132446,Positive
"It'll be fine, I think, and I want to bring you just at the end of a wonderful year.",0.002651999471709132,0.04284478351473808,0.9545032382011414,Positive
I often think over what you said on that night and wonder how much you meant.,0.042814936488866806,0.8078863024711609,0.149298757314682,Neutral
If it were anyone but youbut you see I thought you were fickle the first time I saw you and you are so popular and everthing that I can't imagine you really liking me best.,0.3040941059589386,0.43883517384529114,0.2570708096027374,Neutral
"Oh, Isabelle, dearit's a wonderful night.",0.0017105424776673317,0.020203180611133575,0.9780862927436829,Positive
"Somebody is playing ""Love Moon"" on a mandolin far across the campus, and the music seems to bring you into the window.",0.014025944285094738,0.6768181920051575,0.3091558814048767,Neutral
"Now he's playing ""Goodby, Boys, I'm Through,"" and how well it suits me.",0.0056889974512159824,0.12203086912631989,0.8722801208496094,Positive
For I am through with everything.,0.19088104367256165,0.7222521901130676,0.08686678856611252,Neutral
"I have decided never to take a cocktail again, and I know I'll never again fall in loveI couldn'tyou've been too much a part of my days and nights to ever let me think of another girl.",0.6162952780723572,0.3312930464744568,0.05241170525550842,Negative
I meet them all the time and they don't interest me.,0.9380213022232056,0.05873265862464905,0.0032460596412420273,Negative
"I'm not pretending to be blas, because it's not that.",0.31457194685935974,0.6298040747642517,0.05562399700284004,Neutral
It's just that I'm in love.,0.01657143607735634,0.11358172446489334,0.8698468208312988,Positive
"Oh, dearest Isabelle somehow I can't call you just Isabelle, and I'm afraid I'll come out with the ""dearest"" before your family this June, you've got to come to the prom, and then I'll come up to your house for a day and everything'll be perfect.... And so on in an eternal monotone that seemed to both of them infinitely charming, infinitely new.",0.033732835203409195,0.2849653661251068,0.6813017725944519,Positive
"June came and the days grew so hot and lazy that they could not worry even about exams, but spent dreamy evenings on the court of Cottage, talking of long subjects until the sweep of country toward Stony Brook became a blue haze and the lilacs were white around tenniscourts, and words gave way to silent cigarettes.... Then down deserted Prospect and along McCosh with song everywhere around them, up to the hot joviality of Nassau Street.",0.05450066551566124,0.5476576089859009,0.39784175157546997,Neutral
Tom D'Invilliers and Amory walked late in those days.,0.1428820639848709,0.8186385631561279,0.03847937285900116,Neutral
A gambling fever swept through the sophomore class and they bent over the bones till three o'clock many a sultry night.,0.21930751204490662,0.6875341534614563,0.0931583046913147,Neutral
After one session they came out of Sloane's room to find the dew fallen and the stars old in the sky.,0.019789855927228928,0.8654333353042603,0.11477687209844589,Neutral
"""Let's borrow bicycles and take a ride,"" Amory suggested.",0.02440730109810829,0.7786849141120911,0.19690781831741333,Neutral
"""All right.",0.04071398079395294,0.5407187938690186,0.41856712102890015,Neutral
"I'm not a bit tired and this is almost the last night of the year, really, because the prom stuff starts Monday.""",0.021978946402668953,0.2032041996717453,0.7748169302940369,Positive
They found two unlocked bicycles in Holder Court and rode out about halfpast three along the Lawrenceville Road.,0.01818503439426422,0.8916527032852173,0.09016219526529312,Neutral
"""What are you going to do this summer, Amory?""",0.017029287293553352,0.9130746722221375,0.06989593058824539,Neutral
"""Don't ask mesame old things, I suppose.",0.34332382678985596,0.620885968208313,0.03579013794660568,Neutral
"A month or two in Lake GenevaI'm counting on you to be there in July, you knowthen there'll be Minneapolis, and that means hundreds of summer hops, parlorsnaking, getting boredBut oh, Tom,"" he added suddenly, ""hasn't this year been slick!""",0.2083488255739212,0.5105924010276794,0.28105872869491577,Neutral
"""No,"" declared Tom emphatically, a new Tom, clothed by Brooks, shod by Franks, ""I've won this game, but I feel as if I never want to play another.",0.31894952058792114,0.5232887864112854,0.15776167809963226,Neutral
"You're all rightyou're a rubber ball, and somehow it suits you, but I'm sick of adapting myself to the local snobbishness of this corner of the world.",0.5593496561050415,0.3618605136871338,0.07878977805376053,Negative
"I want to go where people aren't barred because of the color of their neckties and the roll of their coats.""",0.15568675100803375,0.6593445539474487,0.18496868014335632,Neutral
"""You can't, Tom,"" argued Amory, as they rolled along through the scattering night ""wherever you go now you'll always unconsciously apply these standards of 'having it' or 'lacking it.'",0.3982967734336853,0.5367128849029541,0.06499025970697403,Neutral
"For better or worse we've stamped you you're a Princeton type!""",0.14681489765644073,0.6133336424827576,0.23985141515731812,Neutral
"""Well, then,"" complained Tom, his cracked voice rising plaintively, ""why do I have to come back at all?",0.7575643062591553,0.23144955933094025,0.010986152105033398,Negative
I've learned all that Princeton has to offer.,0.02112705074250698,0.4427129626274109,0.5361599922180176,Positive
Two years more of mere pedantry and lying around a club aren't going to help.,0.9590619802474976,0.03873858600854874,0.002199513139203191,Negative
"They're just going to disorganize me, conventionalize me completely.",0.8810758590698242,0.11321375519037247,0.005710454657673836,Negative
"Even now I'm so spineless that I wonder how I get away with it.""",0.5566421151161194,0.3872915804386139,0.056066349148750305,Negative
"""Oh, but you're missing the real point, Tom,"" Amory interrupted.",0.4182523488998413,0.5548686981201172,0.026878969743847847,Neutral
"""You've just had your eyes opened to the snobbishness of the world in a rather abrupt manner.",0.5956072211265564,0.3680703043937683,0.03632248565554619,Negative
"Princeton invariably gives the thoughtful man a social sense.""",0.04098673537373543,0.7814626693725586,0.1775505393743515,Neutral
"""You consider you taught me that, don't you?""",0.2086523473262787,0.7517699599266052,0.039577748626470566,Neutral
"he asked quizzically, eying Amory in the half dark.",0.054665882140398026,0.8491771221160889,0.09615699201822281,Neutral
Amory laughed quietly.,0.024447884410619736,0.7045029401779175,0.27104923129081726,Neutral
"""Didn't I?""",0.2324875295162201,0.7188237309455872,0.04868884012103081,Neutral
"""Sometimes,"" he said slowly, ""I think you're my bad angel.",0.369621217250824,0.5254389047622681,0.10493989288806915,Neutral
"I might have been a pretty fair poet.""",0.04032689332962036,0.5147215723991394,0.44495153427124023,Neutral
"""Come on, that's rather hard.",0.578704833984375,0.3696853518486023,0.05160988122224808,Negative
You chose to come to an Eastern college.,0.10838604718446732,0.8051913976669312,0.08642261475324631,Neutral
"Either your eyes were opened to the mean scrambling quality of people, or you'd have gone through blind, and you'd hate to have done thatbeen like Marty Kaye.""",0.6632140278816223,0.30652230978012085,0.030263740569353104,Negative
"""Yes,"" he agreed, ""you're right.",0.007683015428483486,0.24542105197906494,0.746895968914032,Positive
I wouldn't have liked it.,0.8682623505592346,0.1239396184682846,0.007798097562044859,Negative
"Still, it's hard to be made a cynic at twenty.""",0.38495615124702454,0.5505605936050415,0.06448322534561157,Neutral
"""I was born one,"" Amory murmured.",0.08252860605716705,0.8349515795707703,0.08251985162496567,Neutral
"""I'm a cynical idealist.""",0.4462461769580841,0.4560149908065796,0.09773888438940048,Neutral
He paused and wondered if that meant anything.,0.1566956341266632,0.7918522357940674,0.051452115178108215,Neutral
"They reached the sleeping school of Lawrenceville, and turned to ride back.",0.04505437612533569,0.8761081695556641,0.07883740216493607,Neutral
"""It's good, this ride, isn't it?""",0.004473710898309946,0.043212518095970154,0.9523137211799622,Positive
Tom said presently.,0.12782110273838043,0.7916660308837891,0.08051285147666931,Neutral
"""Yes it's a good finish, it's knockout everything's good tonight.",0.001678675995208323,0.03014386259019375,0.9681774377822876,Positive
"Oh, for a hot, languorous summer and Isabelle!""",0.00862494669854641,0.24400362372398376,0.74737149477005,Positive
"""Oh, you and your Isabelle!",0.17420653998851776,0.5975138545036316,0.22827959060668945,Neutral
"I'll bet she's a simple one... let's say some poetry.""",0.043710608035326004,0.6708422899246216,0.2854470908641815,Neutral
"So Amory declaimed ""The Ode to a Nightingale"" to the bushes they passed.",0.05679329112172127,0.9004070162773132,0.04279964417219162,Neutral
"""I'll never be a poet,"" said Amory as he finished.",0.6120684742927551,0.35774359107017517,0.03018791414797306,Negative
"""I'm not enough of a sensualist really there are only a few obvious things that I notice as primarily beautiful women, spring evenings, music at night, the sea I don't catch the subtle things like 'silversnarling trumpets.'",0.2261110097169876,0.5354978442192078,0.23839111626148224,Neutral
"I may turn out an intellectual, but I'll never write anything but mediocre poetry.""",0.5961579084396362,0.3440955877304077,0.05974642559885979,Negative
"They rode into Princeton as the sun was making colored maps of the sky behind the graduate school, and hurried to the refreshment of a shower that would have to serve in place of sleep.",0.02422221563756466,0.8617572784423828,0.11402058601379395,Neutral
"By noon the brightcostumed alumni crowded the streets with their bands and choruses, and in the tents there was great reunion under the orangeandblack banners that curled and strained in the wind.",0.00878467969596386,0.26493412256240845,0.7262811660766602,Positive
"Amory looked long at one house which bore the legend ""Sixtynine.""",0.01731220632791519,0.8249772787094116,0.15771053731441498,Neutral
There a few grayhaired men sat and talked quietly while the classes swept by in panorama of life.,0.023210028186440468,0.8532502055168152,0.12353984266519547,Neutral
UNDER THE ARCLIGHT Then tragedy's emerald eyes glared suddenly at Amory over the edge of June.,0.07248158752918243,0.8460881114006042,0.0814303532242775,Neutral
"On the night after his ride to Lawrenceville a crowd sallied to New York in quest of adventure, and started back to Princeton about twelve o'clock in two machines.",0.013587663881480694,0.8460130095481873,0.14039930701255798,Neutral
It had been a gay party and different stages of sobriety were represented.,0.3231333792209625,0.6326870918273926,0.0441795215010643,Neutral
"Amory was in the car behind they had taken the wrong road and lost the way, and so were hurrying to catch up.",0.5019582509994507,0.470657616853714,0.027384134009480476,Negative
It was a clear night and the exhilaration of the road went to Amory's head.,0.0037457190919667482,0.21545635163784027,0.7807978391647339,Positive
He had the ghost of two stanzas of a poem forming in his mind.,0.07516664266586304,0.858780562877655,0.06605284661054611,Neutral
...,0.2325807362794876,0.620445191860199,0.146974116563797,Neutral
"So the gray car crept nightward in the dark and there was no life stirred as it went by.... As the still ocean paths before the shark in starred and glittering waterways, beautyhigh, the moonswathed trees divided, pair on pair, while flapping nightbirds cried across the air.... A moment by an inn of lamps and shades, a yellow inn under a yellow moonthen silence, where crescendo laughter fades... the car swung out again to the winds of June, mellowed the shadows where the distance grew, then crushed the yellow shadows into blue....",0.06837334483861923,0.6892067790031433,0.24241986870765686,Neutral
"They jolted to a stop, and Amory peered up, startled.",0.094436414539814,0.8016107678413391,0.10395277291536331,Neutral
"A woman was standing beside the road, talking to Alec at the wheel.",0.04863683506846428,0.9006314873695374,0.05073173716664314,Neutral
"Afterward he remembered the harpy effect that her old kimono gave her, and the cracked hollowness of her voice as she spoke ""You Princeton boys?""",0.16591139137744904,0.7331631779670715,0.10092546790838242,Neutral
"""Yes.""",0.028313808143138885,0.5548886656761169,0.41679757833480835,Neutral
"""Well, there's one of you killed here, and two others about dead.""",0.6770929098129272,0.31192031502723694,0.010986723005771637,Negative
