sentence,negative,neutral,positive,predicted_label
Selfexpression had never seemed at once so desirable and so impossible.,0.4251006245613098,0.4500691294670105,0.12483026832342148,Neutral
"""Well,"" he admitted apologetically, ""neither do I, of course, but"" ""I just think of people,"" she continued, ""whether they seem right where they are and fit into the picture.",0.1353990137577057,0.7339069843292236,0.13069406151771545,Neutral
I don't mind if they don't do anything.,0.3044751286506653,0.6296263933181763,0.06589853018522263,Neutral
"I don't see why they should in fact it always astonishes me when anybody does anything.""",0.6696745157241821,0.29791131615638733,0.032414209097623825,Negative
"""You don't want to do anything?""",0.5465540289878845,0.43471893668174744,0.018727032467722893,Negative
"""I want to sleep.""",0.21290484070777893,0.6938902139663696,0.09320501983165741,Neutral
"For a second he was startled, almost as though she had meant this literally.",0.24793323874473572,0.6888858079910278,0.06318093836307526,Neutral
"""Sleep?""",0.17852705717086792,0.7657974362373352,0.05567549914121628,Neutral
"""Sort of.",0.17458397150039673,0.7263970375061035,0.09901897609233856,Neutral
"I want to just be lazy and I want some of the people around me to be doing things, because that makes me feel comfortable and safeand I want some of them to be doing nothing at all, because they can be graceful and companionable for me.",0.026114046573638916,0.25666218996047974,0.7172238230705261,Positive
"But I never want to change people or get excited over them.""",0.28549429774284363,0.5298929214477539,0.18461273610591888,Neutral
"""You're a quaint little determinist,"" laughed Anthony.",0.2244482785463333,0.5904381275177002,0.18511365354061127,Neutral
"""It's your world, isn't it?""",0.17713980376720428,0.7075372338294983,0.11532296985387802,Neutral
"""Well"" she said with a quick upward glance, ""isn't it?",0.04151177778840065,0.8353157043457031,0.12317240238189697,Neutral
"As long as I'myoung.""",0.05065727233886719,0.6408369541168213,0.30850574374198914,Neutral
"She had paused slightly before the last word and Anthony suspected that she had started to say ""beautiful.""",0.07958466559648514,0.7046441435813904,0.21577121317386627,Neutral
It was undeniably what she had intended.,0.03501519188284874,0.740172803401947,0.22481198608875275,Neutral
Her eyes brightened and he waited for her to enlarge on the theme.,0.0023003886453807354,0.2783236801624298,0.7193759083747864,Positive
"He had drawn her out, at any ratehe bent forward slightly to catch the words.",0.0904114618897438,0.8495072722434998,0.06008130684494972,Neutral
"But ""Let's dance!""",0.008918029256165028,0.26112547516822815,0.7299565672874451,Positive
was all she said.,0.16962651908397675,0.7279129028320312,0.1024605929851532,Neutral
"ADMIRATION That winter afternoon at the Plaza was the first of a succession of ""dates"" Anthony made with her in the blurred and stimulating days before Christmas.",0.013739608228206635,0.8353995680809021,0.15086083114147186,Neutral
Invariably she was busy.,0.25525417923927307,0.6826516389846802,0.06209413334727287,Neutral
What particular strata of the city's social life claimed her he was a long time finding out.,0.07143595069646835,0.9000468850135803,0.028517169877886772,Neutral
It seemed to matter very little.,0.3673204779624939,0.5723097324371338,0.06036974489688873,Neutral
"She attended the semipublic charity dances at the big hotels he saw her several times at dinner parties in Sherry's, and once as he waited for her to dress, Mrs. Gilbert, apropos of her daughter's habit of ""going,"" rattled off an amazing holiday programme that included half a dozen dances to which Anthony had received cards.",0.005187575239688158,0.17523379623889923,0.8195785880088806,Positive
"He made engagements with her several times for lunch and teathe former were hurried and, to him at least, rather unsatisfactory occasions, for she was sleepyeyed and casual, incapable of concentrating upon anything or of giving consecutive attention to his remarks.",0.6521291732788086,0.3222907781600952,0.025580065324902534,Negative
When after two of these sallow meals he accused her of tendering him the skin and bones of the day she laughed and gave him a teatime three days off.,0.44948938488960266,0.5089724063873291,0.04153828322887421,Neutral
This was infinitely more satisfactory.,0.01752123236656189,0.10609663277864456,0.8763821125030518,Positive
One Sunday afternoon just before Christmas he called up and found her in the lull directly after some important but mysterious quarrel she informed him in a tone of mingled wrath and amusement that she had sent a man out of her apartmenthere Anthony speculated violentlyand that the man had been giving a little dinner for her that very night and that of course she wasn't going.,0.2977626621723175,0.6352475881576538,0.06698976457118988,Neutral
So Anthony took her to supper.,0.01942863129079342,0.9145624041557312,0.06600891053676605,Neutral
"""Let's go to something!""",0.006560186855494976,0.3133409917354584,0.6800988912582397,Positive
she proposed as they went down in the elevator.,0.04926285892724991,0.8815972805023193,0.06913980841636658,Neutral
"""I want to see a show, don't you?""",0.043945275247097015,0.7470764517784119,0.20897819101810455,Neutral
"Inquiry at the hotel ticket desk disclosed only two Sunday night ""concerts.""",0.14290761947631836,0.7970765829086304,0.060015734285116196,Neutral
"""They're always the same,"" she complained unhappily, ""same old Yiddish comedians.",0.8032327890396118,0.1778341829776764,0.01893300563097,Negative
"Oh, let's go somewhere!""",0.03102273866534233,0.4285644292831421,0.5404129028320312,Positive
To conceal a guilty suspicion that he should have arranged a performance of some kind for her approval Anthony affected a knowing cheerfulness.,0.18653668463230133,0.7400548458099365,0.07340847700834274,Neutral
"""We'll go to a good cabaret.""",0.005301333032548428,0.23065847158432007,0.7640401721000671,Positive
"""I've seen every one in town.""",0.1437610238790512,0.7472132444381714,0.10902570188045502,Neutral
"""Well, we'll find a new one.""",0.07273463904857635,0.7444658875465393,0.18279942870140076,Neutral
She was in wretched humor that was evident.,0.5964657068252563,0.36921533942222595,0.034318871796131134,Negative
Her gray eyes were granite now indeed.,0.08137962222099304,0.7545469403266907,0.1640734076499939,Neutral
When she wasn't speaking she stared straight in front of her as if at some distasteful abstraction in the lobby.,0.49661657214164734,0.4853299558162689,0.018053460866212845,Negative
"""Well, come on, then.""",0.13972830772399902,0.7596638798713684,0.10060782730579376,Neutral
"He followed her, a graceful girl even in her enveloping fur, out to a taxicab, and, with an air of having a definite place in mind, instructed the driver to go over to Broadway and then turn south.",0.007909166626632214,0.6313139200210571,0.3607769310474396,Neutral
"He made several casual attempts at conversation but as she adopted an impenetrable armor of silence and answered him in sentences as morose as the cold darkness of the taxicab he gave up, and assuming a like mood fell into a dim gloom.",0.5674050450325012,0.40692999958992004,0.02566496469080448,Negative
"A dozen blocks down Broadway Anthony's eyes were caught by a large and unfamiliar electric sign spelling ""Marathon"" in glorious yellow script, adorned with electrical leaves and flowers that alternately vanished and beamed upon the wet and glistening street.",0.03198862448334694,0.447770893573761,0.5202404856681824,Positive
"He leaned and rapped on the taxiwindow and in a moment was receiving information from a colored doorman Yes, this was a cabaret.",0.03636012598872185,0.7659556269645691,0.19768422842025757,Neutral
Fine cabaret.,0.011722163297235966,0.32136544585227966,0.6669123768806458,Positive
Bes' showina city!,0.008520437404513359,0.553896963596344,0.4375825524330139,Neutral
"""Shall we try it?""",0.03787738084793091,0.8699390292167664,0.0921836718916893,Neutral
"With a sigh Gloria tossed her cigarette out the open door and prepared to follow it then they had passed under the screaming sign, under the wide portal, and up by a stuffy elevator into this unsung palace of pleasure.",0.08201117813587189,0.7042046785354614,0.2137841433286667,Neutral
"The gay habitats of the very rich and the very poor, the very dashing and the very criminal, not to mention the lately exploited very Bohemian, are made known to the awed high school girls of Augusta, Georgia, and Redwing, Minnesota, not only through the bepictured and entrancing spreads of the Sunday theatrical supplements but through the shocked and alarmful eyes of Mr. Rupert Hughes and other chroniclers of the mad pace of America.",0.23250746726989746,0.6351876854896545,0.1323048621416092,Neutral
"But the excursions of Harlem onto Broadway, the deviltries of the dull and the revelries of the respectable are a matter of esoteric knowledge only to the participants themselves.",0.12288767099380493,0.8219266533851624,0.055185701698064804,Neutral
"A tip circulatesand in the place knowingly mentioned, gather the lower moralclasses on Saturday and Sunday nightsthe little troubled men who are pictured in the comics as ""the Consumer"" or ""the Public.""",0.25119301676750183,0.7099395990371704,0.038867417722940445,Neutral
"They have made sure that the place has three qualifications it is cheap it imitates with a sort of shoddy and mechanical wistfulness the glittering antics of the great cafes in the theatre district andthis, above all, importantit is a place where they can ""take a nice girl,"" which means, of course, that every one has become equally harmless, timid, and uninteresting through lack of money and imagination.",0.4790659248828888,0.40500327944755554,0.11593080312013626,Negative
"There on Sunday nights gather the credulous, sentimental, underpaid, overworked people with hyphenated occupations bookkeepers, ticketsellers, officemanagers, salesmen, and, most of all, clerksclerks of the express, of the mail, of the grocery, of the brokerage, of the bank.",0.6448337435722351,0.32712459564208984,0.028041677549481392,Negative
"With them are their giggling, overgestured, pathetically pretentious women, who grow fat with them, bear them too many babies, and float helpless and uncontent in a colorless sea of drudgery and broken hopes.",0.8752148747444153,0.11446165293455124,0.010323531925678253,Negative
They name these brummagem cabarets after Pullman cars.,0.12954849004745483,0.8272313475608826,0.04322017356753349,Neutral
"The ""Marathon""!",0.11659786850214005,0.6900160908699036,0.1933860033750534,Neutral
Not for them the salacious similes borrowed from the cafs of Paris!,0.7833901643753052,0.1982976794242859,0.0183121170848608,Negative
"This is where their docile patrons bring their ""nice women,"" whose starved fancies are only too willing to believe that the scene is comparatively gay and joyous, and even faintly immoral.",0.5708020329475403,0.35408762097358704,0.07511042058467865,Negative
This is life!,0.012008942663669586,0.1305401623249054,0.8574509620666504,Positive
Who cares for the morrow?,0.7280932664871216,0.25443294644355774,0.017473744228482246,Negative
Abandoned people!,0.875952959060669,0.11224350333213806,0.011803556233644485,Negative
"Anthony and Gloria, seated, looked about them.",0.039717402309179306,0.8878307938575745,0.07245185971260071,Neutral
"At the next table a party of four were in process of being joined by a party of three, two men and a girl, who were evidently lateand the manner of the girl was a study in national sociology.",0.06448187679052353,0.8929744958877563,0.04254358261823654,Neutral
She was meeting some new menand she was pretending desperately.,0.2310497760772705,0.6394936442375183,0.12945649027824402,Neutral
"By gesture she was pretending and by words and by the scarcely perceptible motionings of her eyelids that she belonged to a class a little superior to the class with which she now had to do, that a while ago she had been, and presently would again be, in a higher, rarer air.",0.08231984078884125,0.7164544463157654,0.20122574269771576,Neutral
She was almost painfully refinedshe wore a last year's hat covered with violets no more yearningly pretentious and palpably artificial than herself.,0.5337457656860352,0.3919435739517212,0.07431066036224365,Negative
"Fascinated, Anthony and Gloria watched the girl sit down and radiate the impression that she was only condescendingly present.",0.4330879747867584,0.5282407402992249,0.038671333342790604,Neutral
"For me, her eyes said, this is practically a slumming expedition, to be cloaked with belittling laughter and semiapologetics.",0.6117922067642212,0.35670655965805054,0.031501222401857376,Negative
And the other women passionately poured out the impression that though they were in the crowd they were not of it.,0.3223021328449249,0.6164036393165588,0.06129427254199982,Neutral
This was not the sort of place to which they were accustomed they had dropped in because it was near by and convenientevery party in the restaurant poured out that impression ... who knew?,0.4200177788734436,0.5172959566116333,0.06268627196550369,Neutral
"They were forever changing class, all of themthe women often marrying above their opportunities, the men striking suddenly a magnificent opulence a sufficiently preposterous advertising scheme, a celestialized ice cream cone.",0.13185715675354004,0.5253211855888367,0.3428216576576233,Neutral
"Meanwhile, they met here to eat, closing their eyes to the economy displayed in infrequent changings of tablecloths, in the casualness of the cabaret performers, most of all in the colloquial carelessness and familiarity of the waiters.",0.2615147531032562,0.666999876499176,0.07148538529872894,Neutral
One was sure that these waiters were not impressed by their patrons.,0.8587284088134766,0.13587749004364014,0.005394122563302517,Negative
"One expected that presently they would sit at the tables ... ""Do you object to this?""",0.25217828154563904,0.7155033946037292,0.032318368554115295,Neutral
inquired Anthony.,0.17843124270439148,0.7864662408828735,0.03510244935750961,Neutral
Gloria's face warmed and for the first time that evening she smiled.,0.0011998496484011412,0.08439023047685623,0.914409875869751,Positive
"""I love it,"" she said frankly.",0.009507252834737301,0.07597324997186661,0.9145194292068481,Positive
It was impossible to doubt her.,0.14789894223213196,0.5620018839836121,0.290099173784256,Neutral
"Her gray eyes roved here and there, drowsing, idle or alert, on each group, passing to the next with unconcealed enjoyment, and to Anthony were made plain the different values of her profile, the wonderfully alive expressions of her mouth, and the authentic distinction of face and form and manner that made her like a single flower amidst a collection of cheap bricbrac.",0.014473889954388142,0.3907566964626312,0.5947694182395935,Positive
"At her happiness, a gorgeous sentiment welled into his eyes, choked him up, set his nerves atingle, and filled his throat with husky and vibrant emotion.",0.020058967173099518,0.17207053303718567,0.8078705072402954,Positive
There was a hush upon the room.,0.14742130041122437,0.7940530776977539,0.05852557346224785,Neutral
"The careless violins and saxophones, the shrill rasping complaint of a child near by, the voice of the violethatted girl at the next table, all moved slowly out, receded, and fell away like shadowy reflections on the shining floorand they two, it seemed to him, were alone and infinitely remote, quiet.",0.2796514630317688,0.6468780040740967,0.07347052544355392,Neutral
"Surely the freshness of her cheeks was a gossamer projection from a land of delicate and undiscovered shades her hand gleaming on the stained tablecloth was a shell from some far and wildly virginal sea.... Then the illusion snapped like a nest of threads the room grouped itself around him, voices, faces, movement the garish shimmer of the lights overhead became real, became portentous breath began, the slow respiration that she and he took in time with this docile hundred, the rise and fall of bosoms, the eternal meaningless play and interplay and tossing and reiterating of word and phraseall these wrenched his senses open to the suffocating pressure of lifeand then her voice came at him, cool as the suspended dream he had left behind.",0.06074022129178047,0.6809527277946472,0.2583071291446686,Neutral
"""I belong here,"" she murmured, ""I'm like these people.""",0.051386624574661255,0.6348031163215637,0.31381022930145264,Neutral
For an instant this seemed a sardonic and unnecessary paradox hurled at him across the impassable distances she created about herself.,0.7851120233535767,0.20520545542240143,0.009682494215667248,Negative
"Her entrancement had increasedher eyes rested upon a Semitic violinist who swayed his shoulders to the rhythm of the year's mellowest foxtrot ""Somethinggoes Ringatingalingaling Right inyour ear"" Again she spoke, from the centre of this pervasive illusion of her own.",0.0677865594625473,0.7698295712471008,0.16238395869731903,Neutral
It amazed him.,0.016517963260412216,0.22348852455615997,0.7599935531616211,Positive
It was like blasphemy from the mouth of a child.,0.9449424147605896,0.05250115692615509,0.0025565139949321747,Negative
"""I'm like they arelike Japanese lanterns and crape paper, and the music of that orchestra.""",0.06392072886228561,0.7618226408958435,0.17425666749477386,Neutral
"""You're a young idiot!""",0.9482024908065796,0.045903515070676804,0.005894005764275789,Negative
he insisted wildly.,0.17221158742904663,0.6690467596054077,0.15874166786670685,Neutral
She shook her blond head.,0.08300333470106125,0.8381922841072083,0.07880448549985886,Neutral
"""No, I'm not.",0.26668405532836914,0.6180762648582458,0.1152397021651268,Neutral
"I am like them.... You ought to see.... You don't know me.""",0.3145427703857422,0.5803045034408569,0.10515273362398148,Neutral
"She hesitated and her eyes came back to him, rested abruptly on his, as though surprised at the last to see him there.",0.03266347199678421,0.67418372631073,0.2931528091430664,Neutral
"""I've got a streak of what you'd call cheapness.",0.3854888081550598,0.5643040537834167,0.05020716041326523,Neutral
"I don't know where I get it but it'soh, things like this and bright colors and gaudy vulgarity.",0.747082531452179,0.21645587682724,0.036461666226387024,Negative
I seem to belong here.,0.010196452029049397,0.25027450919151306,0.739529013633728,Positive
"These people could appreciate me and take me for granted, and these men would fall in love with me and admire me, whereas the clever men I meet would just analyze me and tell me I'm this because of this or that because of that.""",0.04128282517194748,0.3901197910308838,0.5685973763465881,Positive
"Anthony for the moment wanted fiercely to paint her, to set her down now, as she was, as, as with each relentless second she could never be again.",0.5307710766792297,0.42537951469421387,0.04384942725300789,Negative
"""What were you thinking?""",0.13896672427654266,0.8153539299964905,0.04567936435341835,Neutral
she asked.,0.1469985693693161,0.740058422088623,0.11294304579496384,Neutral
"""Just that I'm not a realist,"" he said, and then ""No, only the romanticist preserves the things worth preserving.""",0.2357027381658554,0.6593345999717712,0.10496265441179276,Neutral
"Out of the deep sophistication of Anthony an understanding formed, nothing atavistic or obscure, indeed scarcely physical at all, an understanding remembered from the romancings of many generations of minds that as she talked and caught his eyes and turned her lovely head, she moved him as he had never been moved before.",0.022744791582226753,0.5702394843101501,0.40701577067375183,Neutral
The sheath that held her soul had assumed significancethat was all.,0.13843554258346558,0.8254827260971069,0.0360817089676857,Neutral
"She was a sun, radiant, growing, gathering light and storing itthen after an eternity pouring it forth in a glance, the fragment of a sentence, to that part of him that cherished all beauty and all illusion.",0.012796999886631966,0.3766656219959259,0.6105374097824097,Positive
CHAPTER III THE CONNOISSEUR OF KISSES From his undergraduate days as editor of The Harvard Crimson Richard Caramel had desired to write.,0.034421391785144806,0.9262374043464661,0.0393412746489048,Neutral
"But as a senior he had picked up the glorified illusion that certain men were set aside for ""service"" and, going into the world, were to accomplish a vague yearnful something which would react either in eternal reward or, at the least, in the personal satisfaction of having striven for the greatest good of the greatest number.",0.032578736543655396,0.46408990025520325,0.5033313632011414,Positive
This spirit has long rocked the colleges in America.,0.08044067770242691,0.6263050436973572,0.2932542562484741,Neutral
"It begins, as a rule, during the immaturities and facile impressions of freshman yearsometimes back in preparatory school.",0.08165118843317032,0.8825564384460449,0.035792380571365356,Neutral
"Prosperous apostles known for their emotional acting go the rounds of the universities and, by frightening the amiable sheep and dulling the quickening of interest and intellectual curiosity which is the purpose of all education, distil a mysterious conviction of sin, harking back to childhood crimes and to the everpresent menace of ""women.""",0.5878182649612427,0.383108913898468,0.029072843492031097,Negative
"To these lectures go the wicked youths to cheer and joke and the timid to swallow the tasty pills, which would be harmless if administered to farmers' wives and pious drugclerks but are rather dangerous medicine for these ""future leaders of men.""",0.7659461498260498,0.20992720127105713,0.024126693606376648,Negative
This octopus was strong enough to wind a sinuous tentacle about Richard Caramel.,0.044324085116386414,0.7526673078536987,0.20300856232643127,Neutral
"The year after his graduation it called him into the slums of New York to muck about with bewildered Italians as secretary to an ""Alien Young Men's Rescue Association.""",0.6344934105873108,0.33382895588874817,0.03167768940329552,Negative
He labored at it over a year before the monotony began to weary him.,0.39861777424812317,0.5725258588790894,0.028856314718723297,Neutral
"The aliens kept coming inexhaustiblyItalians, Poles, Scandinavians, Czechs, Armenianswith the same wrongs, the same exceptionally ugly faces and very much the same smells, though he fancied that these grew more profuse and diverse as the months passed.",0.6348528265953064,0.3237898051738739,0.041357412934303284,Negative
"His eventual conclusions about the expediency of service were vague, but concerning his own relation to it they were abrupt and decisive.",0.11224830150604248,0.8110739588737488,0.07667778432369232,Neutral
"Any amiable young man, his head ringing with the latest crusade, could accomplish as much as he could with the dbris of Europeand it was time for him to write.",0.02131146565079689,0.35262495279312134,0.6260635256767273,Positive
"He had been living in a downtown Y.M.C.A., but when he quit the task of making sowear purses out of sows' ears, he moved uptown and went to work immediately as a reporter for The Sun.",0.1550607830286026,0.7797548174858093,0.06518435478210449,Neutral
"He kept at this for a year, doing desultory writing on the side, with little success, and then one day an infelicitous incident peremptorily closed his newspaper career.",0.6443098187446594,0.33476975560188293,0.02092036046087742,Negative
On a February afternoon he was assigned to report a parade of Squadron A.,0.027331730350852013,0.915330708026886,0.057337600737810135,Neutral
"Snow threatening, he went to sleep instead before a hot fire, and when he woke up did a smooth column about the muffled beats of the horses' hoofs in the snow...",0.1287469118833542,0.7693662047386169,0.10188697278499603,Neutral
This he handed in.,0.2458793818950653,0.683668315410614,0.07045235484838486,Neutral
"Next morning a marked copy of the paper was sent down to the City Editor with a scrawled note ""Fire the man who wrote this.""",0.6452702283859253,0.3394523561000824,0.01527746394276619,Negative
It seemed that Squadron A had also seen the snow threateninghad postponed the parade until another day.,0.23244905471801758,0.7296359539031982,0.037914883345365524,Neutral
"A week later he had begun ""The Demon Lover.""...",0.07061903178691864,0.8749863505363464,0.054394640028476715,Neutral
"In January, the Monday of the months, Richard Caramel's nose was blue constantly, a sardonic blue, vaguely suggestive of the flames licking around a sinner.",0.27043014764785767,0.68229079246521,0.04727904498577118,Neutral
"His book was nearly ready, and as it grew in completeness it seemed to grow also in its demands, sapping him, overpowering him, until he walked haggard and conquered in its shadow.",0.1595369428396225,0.6536513566970825,0.1868116557598114,Neutral
"Not only to Anthony and Maury did he pour out his hopes and boasts and indecisions, but to any one who could be prevailed upon to listen.",0.08806967735290527,0.8137064576148987,0.09822383522987366,Neutral
"He called on polite but bewildered publishers, he discussed it with his casual visvis at the Harvard Club it was even claimed by Anthony that he had been discovered, one Sunday night, debating the transposition of Chapter Two with a literary ticketcollector in the chill and dismal recesses of a Harlem subway station.",0.11496388912200928,0.7743558883666992,0.11068030446767807,Neutral
"And latest among his confidantes was Mrs. Gilbert, who sat with him by the hour and alternated between Bilphism and literature in an intense crossfire.",0.09094583988189697,0.8364804983139038,0.07257365435361862,Neutral
"""Shakespeare was a Bilphist,"" she assured him through a fixed smile.",0.013087627477943897,0.5487402677536011,0.43817204236984253,Neutral
"""Oh, yes!",0.02159711718559265,0.19826315343379974,0.780139684677124,Positive
He was a Bilphist.,0.426005095243454,0.5539747476577759,0.020020151510834694,Neutral
"It's been proved.""",0.06679476052522659,0.7078604698181152,0.22534483671188354,Neutral
At this Dick would look a bit blank.,0.3076953887939453,0.6445320844650269,0.04777253419160843,Neutral
"""If you've read 'Hamlet' you can't help but see.""",0.09266125410795212,0.6445130705833435,0.26282569766044617,Neutral
"""Well, hehe lived in a more credulous agea more religious age.""",0.280578076839447,0.6211392879486084,0.0982825756072998,Neutral
"But she demanded the whole loaf ""Oh, yes, but you see Bilphism isn't a religion.",0.40058740973472595,0.5496428608894348,0.049769673496484756,Neutral
"It's the science of all religions.""",0.10691309720277786,0.7944997549057007,0.09858717769384384,Neutral
She smiled defiantly at him.,0.00256743049249053,0.11355526000261307,0.8838772773742676,Positive
This was the bon mot of her belief.,0.17177723348140717,0.789771318435669,0.038451485335826874,Neutral
There was something in the arrangement of words which grasped her mind so definitely that the statement became superior to any obligation to define itself.,0.025705890730023384,0.5107022523880005,0.4635918140411377,Neutral
It is not unlikely that she would have accepted any idea encased in this radiant formulawhich was perhaps not a formula it was the reductio ad absurdum of all formulas.,0.21817921102046967,0.702677845954895,0.07914295047521591,Neutral
"Then eventually, but gorgeously, would come Dick's turn.",0.0359363816678524,0.7984111309051514,0.16565252840518951,Neutral
"""You've heard of the new poetry movement.",0.05625568702816963,0.8552225828170776,0.08852176368236542,Neutral
You haven't?,0.288765549659729,0.6709869503974915,0.04024752601981163,Neutral
"Well, it's a lot of young poets that are breaking away from the old forms and doing a lot of good.",0.0032174899242818356,0.0869772657752037,0.9098052382469177,Positive
"Well, what I was going to say was that my book is going to start a new prose movement, a sort of renaissance.""",0.005164417903870344,0.5708490014076233,0.4239865839481354,Neutral
"""I'm sure it will,"" beamed Mrs. Gilbert.",0.009793153963983059,0.3755166828632355,0.6146901845932007,Positive
"""I'm sure it will.",0.03448943421244621,0.5287126898765564,0.43679794669151306,Neutral
"I went to Jenny Martin last Tuesday, the palmist, you know, that every one's mad about.",0.34584957361221313,0.5828599333763123,0.07129047811031342,Neutral
I told her my nephew was engaged upon a work and she said she knew I'd be glad to hear that his success would be extraordinary.,0.002268363256007433,0.05540360510349274,0.9423280358314514,Positive
"But she'd never seen you or known anything about younot even your name.""",0.4635486304759979,0.4978633522987366,0.038588013499975204,Neutral
"Having made the proper noises to express his amazement at this astounding phenomenon, Dick waved her theme by him as though he were an arbitrary traffic policeman, and, so to speak, beckoned forward his own traffic.",0.02680387906730175,0.3586187958717346,0.6145772933959961,Positive
"""I'm absorbed, Aunt Catherine,"" he assured her, ""I really am.",0.01959623210132122,0.40755319595336914,0.5728505253791809,Positive
"All my friends are joshing meoh, I see the humor in it and I don't care.",0.017181405797600746,0.23134294152259827,0.7514756321907043,Positive
I think a person ought to be able to take joshing.,0.06966638565063477,0.7908334136009216,0.13950026035308838,Neutral
"But I've got a sort of conviction,"" he concluded gloomily.",0.08510484546422958,0.7195734977722168,0.1953216791152954,Neutral
"""You're an ancient soul, I always say.""",0.06394839286804199,0.5682255625724792,0.36782610416412354,Neutral
"""Maybe I am.""",0.05208131670951843,0.7472555041313171,0.20066314935684204,Neutral
"Dick had reached the stage where he no longer fought, but submitted.",0.2634976804256439,0.7096168398857117,0.026885520666837692,Neutral
"He must be an ancient soul, he fancied grotesquely so old as to be absolutely rotten.",0.8330663442611694,0.15542255342006683,0.01151115819811821,Negative
"However, the reiteration of the phrase still somewhat embarrassed him and sent uncomfortable shivers up his back.",0.8995497226715088,0.096281997859478,0.004168303217738867,Negative
He changed the subject.,0.20427773892879486,0.7509071230888367,0.04481511190533638,Neutral
"""Where is my distinguished cousin Gloria?""",0.17034809291362762,0.7875961661338806,0.042055800557136536,Neutral
"""She's on the go somewhere, with some one.""",0.060659945011138916,0.8316551446914673,0.1076849177479744,Neutral
"Dick paused, considered, and then, screwing up his face into what was evidently begun as a smile but ended as a terrifying frown, delivered a comment.",0.593454897403717,0.3779084384441376,0.028636733070015907,Negative
"""I think my friend Anthony Patch is in love with her.""",0.008385361172258854,0.19095230102539062,0.8006623387336731,Positive
"Mrs. Gilbert started, beamed half a second too late, and breathed her ""Really?""",0.28193479776382446,0.653369128704071,0.06469609588384628,Neutral
in the tone of a detective playwhisper.,0.14399780333042145,0.792134702205658,0.0638674944639206,Neutral
"""I think so,"" corrected Dick gravely.",0.11317833513021469,0.791057825088501,0.09576383233070374,Neutral
"""She's the first girl I've ever seen him with, so much.""",0.04067830741405487,0.577366828918457,0.3819548487663269,Neutral
"""Well, of course,"" said Mrs. Gilbert with meticulous carelessness, ""Gloria never makes me her confidante.",0.2877872586250305,0.6313992142677307,0.08081350475549698,Neutral
She's very secretive.,0.4411247968673706,0.5337071418762207,0.025168031454086304,Neutral
"Between you and me""she bent forward cautiously, obviously determined that only Heaven and her nephew should share her confession""between you and me, I'd like to see her settle down.""",0.04130095615983009,0.7045772671699524,0.2541217803955078,Neutral
"Dick arose and paced the floor earnestly, a small, active, already rotund young man, his hands thrust unnaturally into his bulging pockets.",0.10756931453943253,0.7534261345863342,0.13900461792945862,Neutral
"""I'm not claiming I'm right, mind you,"" he assured the infinitelyofthehotel steelengraving which smirked respectably back at him.",0.02593276835978031,0.5569515228271484,0.4171156883239746,Neutral
"""I'm saying nothing that I'd want Gloria to know.",0.39143529534339905,0.5769204497337341,0.03164425119757652,Neutral
But I think Mad Anthony is interestedtremendously so.,0.015541065484285355,0.295162558555603,0.689296305179596,Positive
He talks about her constantly.,0.09878649562597275,0.7856379747390747,0.11557547003030777,Neutral
"In any one else that'd be a bad sign.""",0.6583293676376343,0.3173326253890991,0.02433793991804123,Negative
"""Gloria is a very young soul"" began Mrs. Gilbert eagerly, but her nephew interrupted with a hurried sentence ""Gloria'd be a very young nut not to marry him.""",0.3185928463935852,0.594456672668457,0.08695048838853836,Neutral
"He stopped and faced her, his expression a battle map of lines and dimples, squeezed and strained to its ultimate show of intensitythis as if to make up by his sincerity for any indiscretion in his words.",0.1531943529844284,0.7857162952423096,0.06108931079506874,Neutral
"""Gloria's a wild one, Aunt Catherine.",0.20986339449882507,0.6954857707023621,0.09465081244707108,Neutral
She's uncontrollable.,0.7721891403198242,0.20311157405376434,0.024699294939637184,Negative
"How she's done it I don't know, but lately she's picked up a lot of the funniest friends.",0.0037872998509556055,0.07090397924184799,0.9253087043762207,Positive
She doesn't seem to care.,0.6224750280380249,0.3552049398422241,0.022320084273815155,Negative
"And the men she used to go with around New York were"" He paused for breath.",0.10296547412872314,0.8588805198669434,0.03815404698252678,Neutral
"""Yesyesyes,"" interjected Mrs. Gilbert, with an anaemic attempt to hide the immense interest with which she listened.",0.0378827266395092,0.49799516797065735,0.4641221761703491,Neutral
"""Well,"" continued Richard Caramel gravely, ""there it is.",0.2843826711177826,0.6379184126853943,0.07769887894392014,Neutral
I mean that the men she went with and the people she went with used to be first rate.,0.3542034327983856,0.6138273477554321,0.031969230622053146,Neutral
"Now they aren't.""",0.4644046425819397,0.49139153957366943,0.04420385882258415,Neutral
"Mrs. Gilbert blinked very fasther bosom trembled, inflated, remained so for an instant, and with the exhalation her words flowed out in a torrent.",0.14933021366596222,0.7224936485290527,0.12817610800266266,Neutral
"She knew, she cried in a whisper oh, yes, mothers see these things.",0.4397893249988556,0.48522278666496277,0.07498789578676224,Neutral
But what could she do?,0.3492561876773834,0.6228968501091003,0.02784697711467743,Neutral
He knew Gloria.,0.15126453340053558,0.7549656629562378,0.09376975148916245,Neutral
He'd seen enough of Gloria to know how hopeless it was to try to deal with her.,0.7365869283676147,0.2489689290523529,0.014444161206483841,Negative
Gloria had been so spoiledin a rather complete and unusual way.,0.7674471735954285,0.21432039141654968,0.018232528120279312,Negative
